objName,objID,objInfoFlag,qualityFlag,raMean,decMean,epochMean,ng,nr,ni,nz,ny,gMeanApMag,gMeanApMagErr,rMeanApMag,rMeanApMagErr,iMeanApMag,iMeanApMagErr,zMeanApMag,zMeanApMagErr,yMeanApMag,yMeanApMagErr
PSO J167.4250-12.9343,92471674250109207,268959744,32,167.42499965,-12.93430136,56709.48876157,0,0,1,0,0,-999.0,-999.0,-999.0,-999.0,22.089599609375,0.22619499266147614,-999.0,-999.0,-999.0,-999.0
PSO J167.4254-12.9366,92471674253836477,268959744,32,167.42537586,-12.93657526,56709.50100694,0,0,1,0,0,-999.0,-999.0,-999.0,-999.0,22.151899337768555,0.3407599925994873,-999.0,-999.0,-999.0,-999.0
PSO J167.4268-12.9360,92471674267967054,1343750144,160,167.42678411,-12.93603478,56107.56878472,0,0,0,0,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.4298-12.9367,92471674297576369,268959744,32,167.42975806,-12.93666566,57009.60525463,0,0,1,0,0,-999.0,-999.0,-999.0,-999.0,22.73550033569336,0.34386199712753296,-999.0,-999.0,-999.0,-999.0
PSO J167.4303-12.9410,92471674302701214,404226048,48,167.4302706,-12.94096449,56107.56878472,0,0,0,0,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.4314-12.9341,92471674314239486,302067712,36,167.43138253,-12.93407712,56715.43288194,1,0,0,0,0,21.24720001220703,0.15299899876117706,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.4328-12.9364,92471674328126673,1375809536,164,167.43278305,-12.93641385,57038.59854167,0,1,0,0,0,-999.0,-999.0,22.721099853515625,0.1894810050725937,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.4328-12.9377,92471674329325211,436527104,52,167.4328072418996,-12.937732526614104,56672.946813722156,7,10,12,11,0,21.476299285888672,0.11938700079917908,21.20870018005371,0.06865400075912476,21.107999801635742,0.09339399635791779,20.905899047851562,0.11137399822473526,-999.0,-999.0
PSO J167.4335-12.9354,92471674334827883,268513280,32,167.43345324,-12.93541302,56721.46991898,1,0,0,0,0,18.50119972229004,0.008086999878287315,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.4348-12.9367,92471674348326355,268959744,32,167.434832,-12.93667224,57009.62793981,0,0,1,0,0,-999.0,-999.0,-999.0,-999.0,23.05419921875,0.3170740008354187,-999.0,-999.0,-999.0,-999.0
PSO J167.4358-12.9387,92471674357913911,268959744,32,167.43579483,-12.93871152,57009.63918981,0,0,1,0,0,-999.0,-999.0,-999.0,-999.0,21.35890007019043,0.22996599972248077,-999.0,-999.0,-999.0,-999.0
PSO J167.4363-12.9392,92471674363123355,302067712,36,167.43627281,-12.93918961,57009.62793981,0,0,1,0,0,-999.0,-999.0,-999.0,-999.0,21.170799255371094,0.1920749992132187,-999.0,-999.0,-999.0,-999.0
PSO J167.4363-12.9352,92471674363618172,268513280,32,167.43632814,-12.9351665,55676.25556713,0,0,0,0,1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,15.947999954223633,0.004623000044375658
PSO J167.4379-12.9414,92471674379320678,268959744,32,167.43792823,-12.94139594,55676.25556713,0,0,0,0,1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.4380-12.9392,92471674379833270,268959744,32,167.43798343,-12.9392482,57009.61668981,0,0,1,0,0,-999.0,-999.0,-999.0,-999.0,21.998899459838867,0.2720699906349182,-999.0,-999.0,-999.0,-999.0
PSO J167.4380-12.9343,92471674379839183,1343750144,160,167.4379831,-12.93432264,56107.56878472,0,0,0,0,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.4388-12.9392,92471674387953323,310456320,37,167.43876312,-12.93922712,56422.27990741,1,0,0,0,0,21.910400390625,0.19347600638866425,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.4391-12.9372,92471674391565788,276901888,33,167.43912447,-12.93715389,55606.58871528,0,1,0,0,0,-999.0,-999.0,20.78179931640625,0.1037369966506958,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.4399-12.9400,92471674399032405,302067712,36,167.43987132,-12.93997229,55606.58871528,0,1,0,0,0,-999.0,-999.0,21.902299880981445,0.15518100559711456,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.4418-12.9358,92471674417597409,268959744,32,167.44176119,-12.93579583,55570.63616898,0,0,0,1,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,21.002500534057617,0.21743300557136536,-999.0,-999.0
PSO J167.4426-12.9391,92471674426563426,310456320,37,167.44262818,-12.93913631,56727.41305556,0,1,0,0,0,-999.0,-999.0,20.495100021362305,0.18389399349689484,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.4440-12.9410,92471674440571233,268513280,32,167.44402186,-12.94095243,56358.39957176,0,1,0,0,0,-999.0,-999.0,18.471200942993164,0.008440000005066395,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.4458-12.9399,92471674457902500,268959744,32,167.4457913,-12.93988901,57009.61668981,0,0,1,0,0,-999.0,-999.0,-999.0,-999.0,22.478300094604492,0.36650100350379944,-999.0,-999.0,-999.0,-999.0
PSO J167.4461-12.9345,92471674461339054,302309376,36,167.44611036794333,-12.934518876042562,56105.590286579725,4,7,5,13,0,21.472400665283203,0.1600310057401657,21.014699935913086,0.07074899971485138,21.140399932861328,0.44116899371147156,20.490100860595703,0.08238299936056137,-999.0,-999.0
PSO J167.4461-12.9345,92471674461368692,444915712,53,167.44610972907685,-12.934509661370331,56899.279484062135,3,3,13,0,0,21.372800827026367,0.22076299786567688,20.823400497436523,0.06444499641656876,20.5093994140625,0.038729000836610794,-999.0,-999.0,-999.0,-999.0
PSO J167.4461-12.9390,92471674461903514,1384198144,165,167.44614821678962,-12.939035539870627,56575.43985024131,3,0,0,0,0,21.47249984741211,0.06029599905014038,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.4469-12.9353,92471674469227929,1342255104,160,167.44693473,-12.9353239,55675.27333333,0,0,0,2,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,20.160900115966797,2.4000000848900527e-05,-999.0,-999.0
PSO J167.4472-12.9383,92471674472784483,302067712,36,167.44721397,-12.93828355,57017.5834375,0,2,0,0,0,-999.0,-999.0,21.841899871826172,0.16337600350379944,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.4482-12.9357,92471674482437474,268959744,32,167.44824567,-12.93573509,56371.34005787,0,0,1,0,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.4484-12.9340,92471674484249613,1343750144,160,167.44841527,-12.93396695,56107.56878472,0,0,0,0,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.4492-12.9414,92471674492400634,1343750144,160,167.44924104,-12.94144621,56107.56878472,0,0,0,0,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.4493-12.9405,92471674493771799,268513280,32,167.44934355,-12.94049694,56016.38775463,1,0,0,0,0,19.70050048828125,0.027824999764561653,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.4498-12.9414,92471674497990678,302067712,36,167.44976649,-12.94141777,57038.60939815,0,1,0,0,0,-999.0,-999.0,23.055599212646484,0.3070020079612732,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.4533-12.9360,92471674533777165,268513280,32,167.4533346,-12.93601437,55999.41425926,0,0,1,0,0,-999.0,-999.0,-999.0,-999.0,18.39620018005371,0.011990999802947044,-999.0,-999.0,-999.0,-999.0
PSO J167.4551-12.9399,92471674550762503,268959744,32,167.45507175,-12.93988229,57001.64277778,0,0,1,0,0,-999.0,-999.0,-999.0,-999.0,28.087400436401367,0.2840760052204132,-999.0,-999.0,-999.0,-999.0
PSO J167.4582-12.9400,92471674582522382,268513280,32,167.45822349,-12.93998688,56290.64820602,0,0,0,1,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.711200714111328,0.012227999977767467,-999.0,-999.0
PSO J167.4585-12.9358,92471674585217382,268959744,32,167.45852101,-12.93582255,-999.0,0,0,0,1,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.4588-12.9344,92471674588479099,268513280,32,167.45881147,-12.9343982,56358.37576389,1,0,0,0,0,18.06170082092285,0.006661999970674515,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.4591-12.9348,92471674591728642,268513280,32,167.45913216,-12.93478526,56007.38626157,0,1,0,0,0,-999.0,-999.0,19.092199325561523,0.008280999958515167,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.4609-12.9388,92471674609343779,268959744,32,167.46093186,-12.93882158,56451.2481713,0,0,0,0,1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.4614-12.9348,92471674613838653,268959744,32,167.46138085,-12.93476093,56701.54728009,0,1,0,0,0,-999.0,-999.0,22.127099990844727,0.32769399881362915,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.4623-12.9354,92471674623037942,310456320,37,167.46226393,-12.93536923,56007.38626157,0,1,0,0,0,-999.0,-999.0,20.914400100708008,0.1413400024175644,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.4628-12.9349,92471674627838518,268513280,32,167.46275879,-12.9348891,56721.45758102,1,0,0,0,0,18.473100662231445,0.006763999816030264,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.4634-12.9374,92471674634505450,404226048,48,167.46344995,-12.9374384,56139.21554398,0,0,0,0,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.4647-12.9411,92471674646991028,302069248,36,167.46466477,-12.94112156,56371.35260417,0,0,1,0,0,-999.0,-999.0,-999.0,-999.0,18.542600631713867,0.02185700088739395,-999.0,-999.0,-999.0,-999.0
PSO J167.4652-12.9393,92471674652413178,268959744,32,167.46524147,-12.9393264,-999.0,0,0,1,0,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.4656-12.9393,92471674656053249,268513280,32,167.46557116,-12.93927041,56371.35260417,0,0,1,0,0,-999.0,-999.0,-999.0,-999.0,18.490699768066406,0.016745999455451965,-999.0,-999.0,-999.0,-999.0
PSO J167.4660-12.9414,92471674660470715,268513280,32,167.46601642,-12.94139254,57009.61668981,0,0,1,0,0,-999.0,-999.0,-999.0,-999.0,18.600900650024414,0.013942000456154346,-999.0,-999.0,-999.0,-999.0
PSO J167.4661-12.9392,92471674661133271,268959744,32,167.46611379,-12.93924887,-999.0,0,0,1,0,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.4666-12.9353,92471674664847883,404226048,48,167.46662801,-12.93533706,56107.56878472,0,0,0,0,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.4667-12.9398,92471674666712554,268959744,32,167.46667459,-12.93982421,55333.26924769,0,0,0,1,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,21.024099349975586,0.1470469981431961,-999.0,-999.0
PSO J167.4681-12.9342,92471674680789351,268959744,32,167.46807185,-12.93417316,55606.57704861,0,1,0,0,0,-999.0,-999.0,22.605600357055664,0.24891400337219238,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.4684-12.9342,92471674684339302,268959744,32,167.46842682,-12.93421405,55606.58871528,0,1,0,0,0,-999.0,-999.0,22.398099899291992,0.2895370125770569,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.4685-12.9361,92471674685797070,268513280,32,167.46854767,-12.93609796,55268.46212963,0,1,0,0,0,-999.0,-999.0,18.694000244140625,0.006556999869644642,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.4687-12.9410,92471674687081147,268959744,32,167.46870827,-12.94101435,57009.62793981,0,0,1,0,0,-999.0,-999.0,-999.0,-999.0,22.170799255371094,0.28527799248695374,-999.0,-999.0,-999.0,-999.0
PSO J167.4690-12.9371,92471674689855851,404226048,48,167.46898597,-12.93710004,56107.56878472,0,0,0,0,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.4715-12.9351,92471674715008209,1375809536,164,167.47146711,-12.93514672,57009.62793981,0,0,1,0,0,-999.0,-999.0,-999.0,-999.0,22.06439971923828,0.2016019970178604,-999.0,-999.0,-999.0,-999.0
PSO J167.4722-12.9368,92471674722176202,404226048,48,167.47221738,-12.9368078,56107.56878472,0,0,0,0,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.4733-12.9376,92471674733075206,404226048,48,167.47330731,-12.93763754,56107.56878472,0,0,0,0,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.4750-12.9341,92471674750649397,302067712,36,167.47503003,-12.93414566,56016.38259259,1,0,0,0,0,21.06170082092285,0.1655929982662201,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.4753-12.9352,92471674753028089,1343750144,160,167.47530282,-12.93523428,56118.63878472,0,0,0,0,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.4761-12.9409,92471674761841333,1384198144,165,167.47612892,-12.94085754,57001.64525463,0,0,4,0,0,-999.0,-999.0,-999.0,-999.0,20.632200241088867,0.07619400322437286,-999.0,-999.0,-999.0,-999.0
PSO J167.4769-12.9373,92471674769975672,404226048,48,167.47694645,-12.93725483,56107.56878472,0,0,0,0,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.4782-12.9400,92471674782102379,436285440,52,167.47820596,-12.94004908,56141.18699074,0,0,1,2,0,-999.0,-999.0,-999.0,-999.0,22.597900390625,0.1700650006532669,20.9773006439209,0.185821995139122,-999.0,-999.0
PSO J166.9182-12.6650,92801669182162423,302067712,36,166.91816211,-12.66496753,57001.64277778,0,0,1,0,0,-999.0,-999.0,-999.0,-999.0,22.350000381469727,0.19091899693012238,-999.0,-999.0,-999.0,-999.0
PSO J166.9183-12.6624,92801669183135461,310456320,37,166.91825158,-12.66244298,56709.50100694,0,0,1,0,0,-999.0,-999.0,-999.0,-999.0,21.028600692749023,0.17074400186538696,-999.0,-999.0,-999.0,-999.0
PSO J166.9187-12.6603,92801669187198084,310456320,37,166.91866088,-12.66026611,55274.40244213,1,0,0,0,0,19.487199783325195,0.0793600007891655,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J166.9187-12.6625,92801669187395337,268959744,32,166.91873521,-12.66252843,56290.63743056,0,0,0,1,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,22.14299964904785,0.2729850113391876,-999.0,-999.0
PSO J166.9190-12.6661,92801669190201071,268959744,32,166.91902103,-12.66608478,55934.57872685,0,0,0,0,1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,20.136699676513672,0.41278600692749023
PSO J166.9195-12.6638,92801669196033826,268513280,32,166.91954295,-12.66380426,56285.66350694,0,0,0,0,1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,16.85219955444336,0.010577999986708164
PSO J166.9198-12.6613,92801669198816859,310456320,37,166.91982532,-12.66128289,55675.27780093,0,0,0,1,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,20.236900329589844,0.16003499925136566,-999.0,-999.0
PSO J166.9201-12.6637,92801669200723950,268959744,32,166.92007164,-12.66368383,56358.38790509,0,1,0,0,0,-999.0,-999.0,21.281200408935547,0.2203740030527115,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J166.9200-12.6626,92801669200995248,310456320,37,166.92004984,-12.66264234,55606.58871528,0,1,0,0,0,-999.0,-999.0,19.207799911499023,0.04913000017404556,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J166.9201-12.6618,92801669202036229,310456320,37,166.92014623,-12.66181059,55675.26740741,0,0,0,1,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,20.117799758911133,0.14918600022792816,-999.0,-999.0
PSO J166.9204-12.6658,92801669203881366,1343750144,160,166.92042775,-12.6658402,55868.4572338,0,0,0,0,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J166.9204-12.6624,92801669204395574,302067712,36,166.92037798,-12.66235455,56644.64133102,0,0,0,1,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,20.579599380493164,0.19378499686717987,-999.0,-999.0
PSO J166.9205-12.6606,92801669205297650,310456320,37,166.92047052,-12.66062266,57001.63881944,0,0,1,0,0,-999.0,-999.0,-999.0,-999.0,19.542699813842773,0.06307899951934814,-999.0,-999.0,-999.0,-999.0
PSO J166.9217-12.6628,92801669217485010,310456320,37,166.9216954,-12.66282164,55934.57872685,0,0,0,0,1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.366600036621094,0.15938299894332886
PSO J166.9222-12.6640,92801669222603632,310456320,37,166.92219946,-12.6639688,56358.38790509,0,1,0,0,0,-999.0,-999.0,20.680299758911133,0.179067000746727,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J166.9224-12.6648,92801669224162623,310456320,37,166.92236494,-12.66482849,55606.58871528,0,1,0,0,0,-999.0,-999.0,20.90250015258789,0.15278500318527222,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J166.9226-12.6652,92801669226762144,310456320,37,166.9226266,-12.66521116,55934.57872685,0,0,0,0,1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,19.125499725341797,0.17625199258327484
PSO J166.9228-12.6615,92801669228576633,302067712,36,166.92279618,-12.66146883,56709.51322917,0,0,1,0,0,-999.0,-999.0,-999.0,-999.0,20.346399307250977,0.04611000046133995,-999.0,-999.0,-999.0,-999.0
PSO J166.9232-12.6622,92801669232125778,310456320,37,166.92315504,-12.66218448,55268.45321759,0,1,0,0,0,-999.0,-999.0,18.574499130249023,0.04035999998450279,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J166.9234-12.6653,92801669234172022,310456320,37,166.92336162,-12.66532575,56083.26853009,0,0,0,1,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,19.371599197387695,0.15246599912643433,-999.0,-999.0
PSO J166.9236-12.6639,92801669236373727,310456320,37,166.92357562,-12.66389015,56709.4765162,0,0,1,0,0,-999.0,-999.0,-999.0,-999.0,20.92259979248047,0.17755000293254852,-999.0,-999.0,-999.0,-999.0
PSO J166.9237-12.6587,92801669237699986,310456320,37,166.92370659,-12.65867379,56290.64820602,0,0,0,1,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.531400680541992,0.03829000145196915,-999.0,-999.0
PSO J166.9239-12.6607,92801669239537514,277348352,33,166.92394786,-12.66071681,56016.38259259,1,0,0,0,0,19.55109977722168,0.08047500252723694,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J166.9240-12.6596,92801669240238837,268959744,32,166.92402445,-12.65961153,56709.51322917,0,0,1,0,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J166.9242-12.6591,92801669242139476,268959744,32,166.92421388,-12.6590782,56709.50100694,0,0,1,0,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J166.9243-12.6588,92801669243749917,310456320,37,166.92429427,-12.65877918,56709.48876157,0,0,1,0,2,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,17.079299926757812,0.09980899840593338
PSO J166.9248-12.6610,92801669248587253,310456320,37,166.92480028,-12.66095632,55268.45321759,0,1,0,0,0,-999.0,-999.0,19.27589988708496,0.041457999497652054,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J166.9249-12.6664,92801669250100782,310456320,37,166.92494031,-12.66635772,56072.28012731,0,0,0,1,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,19.450000762939453,0.16065900027751923,-999.0,-999.0
PSO J166.9251-12.6603,92801669250717964,277348352,33,166.92506448,-12.6603416,56016.39421296,1,0,0,0,0,19.458999633789062,0.06771499663591385,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J166.9253-12.6612,92801669253816927,310456320,37,166.92531923,-12.66122296,56290.64820602,0,0,0,1,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,19.143199920654297,0.07788799703121185,-999.0,-999.0
PSO J166.9262-12.6604,92801669262787919,302067712,36,166.9262188,-12.66040587,56007.36618056,1,0,0,0,0,20.832599639892578,0.13809999823570251,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J166.9264-12.6616,92801669264506428,310456320,37,166.92638998,-12.6616439,56358.36372685,1,0,0,0,0,20.808900833129883,0.16759799420833588,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J166.9266-12.6639,92801669265773642,268959744,32,166.92657998,-12.66394275,55934.57872685,0,0,0,0,1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,19.9906005859375,0.30176499485969543
PSO J166.9269-12.6602,92801669268898193,268959744,32,166.92688533,-12.6601514,55999.41425926,0,0,1,0,0,-999.0,-999.0,-999.0,-999.0,20.446800231933594,0.17267799377441406,-999.0,-999.0,-999.0,-999.0
PSO J166.9269-12.6606,92801669269237695,310456320,37,166.92686147,-12.66058421,56709.4765162,0,0,1,0,0,-999.0,-999.0,-999.0,-999.0,18.863300323486328,0.0443900004029274,-999.0,-999.0,-999.0,-999.0
PSO J166.9270-12.6588,92801669270259840,268959744,32,166.92701832,-12.65877776,56016.39421296,1,0,0,0,0,20.83609962463379,0.19823800027370453,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J166.9277-12.6628,92801669278135036,444915712,53,166.9277273644478,-12.662753975005486,56594.490891355315,0,6,12,9,7,-999.0,-999.0,20.88719940185547,0.1934960037469864,19.874300003051758,0.12439999729394913,19.831300735473633,0.15345700085163116,19.708599090576172,0.23294800519943237
PSO J166.9282-12.6622,92801669282415753,310456320,37,166.92818195,-12.66221106,56007.36618056,1,0,0,0,0,20.23740005493164,0.1651500016450882,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J166.9285-12.6657,92801669283741419,302067712,36,166.92849236,-12.66570352,56709.50100694,0,0,1,0,1,-999.0,-999.0,-999.0,-999.0,20.43670082092285,0.15169499814510345,-999.0,-999.0,20.236799240112305,0.28639400005340576
PSO J166.9285-12.6598,92801669285258700,310456320,37,166.92846034,-12.6597542,57001.65084491,0,0,1,0,0,-999.0,-999.0,-999.0,-999.0,20.554899215698242,0.14253300428390503,-999.0,-999.0,-999.0,-999.0
PSO J166.9285-12.6640,92801669285683580,310456320,37,166.9285117,-12.66400994,56290.63743056,0,0,0,1,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,20.149700164794922,0.1646209955215454,-999.0,-999.0
PSO J166.9290-12.6594,92801669290739132,310456320,37,166.92901465,-12.65938095,57001.64277778,0,0,1,0,0,-999.0,-999.0,-999.0,-999.0,21.2185001373291,0.17448000609874725,-999.0,-999.0,-999.0,-999.0
PSO J166.9291-12.6640,92801669291983563,310456320,37,166.92913672,-12.6640443,56721.46991898,1,0,0,0,0,20.541000366210938,0.13932600617408752,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J166.9292-12.6631,92801669293044672,310456320,37,166.92924839,-12.6631105,56007.36618056,1,0,0,0,0,20.428600311279297,0.17329999804496765,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J166.9295-12.6653,92801669295092060,310456320,37,166.92945239,-12.66527706,56290.63743056,0,0,0,1,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,20.265399932861328,0.18104399740695953,-999.0,-999.0
PSO J166.9296-12.6646,92801669295792886,268959744,32,166.92957491,-12.66457346,56721.45758102,1,0,0,0,0,21.11050033569336,0.15361599624156952,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J166.9297-12.6641,92801669297203516,268959744,32,166.92971866,-12.66405033,57001.63881944,0,0,1,0,0,-999.0,-999.0,-999.0,-999.0,22.965599060058594,0.3495649993419647,-999.0,-999.0,-999.0,-999.0
PSO J166.9298-12.6636,92801669298094037,268959744,32,166.92980531,-12.66361713,57001.646875,0,0,1,0,0,-999.0,-999.0,-999.0,-999.0,22.1466007232666,0.2371080070734024,-999.0,-999.0,-999.0,-999.0
PSO J166.9299-12.6630,92801669299104803,268959744,32,166.92991273,-12.66296806,57001.64277778,0,0,1,0,0,-999.0,-999.0,-999.0,-999.0,21.77739906311035,0.2626659870147705,-999.0,-999.0,-999.0,-999.0
PSO J166.9299-12.6627,92801669299165201,302067712,36,166.92986282,-12.66266848,55999.41425926,0,0,2,0,0,-999.0,-999.0,-999.0,-999.0,20.199899673461914,0.16784299910068512,-999.0,-999.0,-999.0,-999.0
PSO J166.9301-12.6606,92801669300397693,268959744,32,166.93005716,-12.66060903,55606.58871528,0,1,0,0,0,-999.0,-999.0,21.582000732421875,0.23126700520515442,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J166.9303-12.6596,92801669302618839,268959744,32,166.93025857,-12.65961589,57001.63881944,0,0,1,0,0,-999.0,-999.0,-999.0,-999.0,22.520000457763672,0.23527400195598602,-999.0,-999.0,-999.0,-999.0
PSO J166.9303-12.6600,92801669302778405,268959744,32,166.93027852,-12.65996748,57001.64277778,0,0,1,0,0,-999.0,-999.0,-999.0,-999.0,22.891599655151367,0.2763569951057434,-999.0,-999.0,-999.0,-999.0
PSO J166.9302-12.6630,92801669302964784,268513280,32,166.9302305,-12.66301939,56715.44516204,1,0,0,0,0,18.298200607299805,0.008276999928057194,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J166.9305-12.6586,92801669304669977,268959744,32,166.93048762,-12.6586274,57001.64614583,0,0,2,0,0,-999.0,-999.0,-999.0,-999.0,23.302200317382812,0.2995910048484802,-999.0,-999.0,-999.0,-999.0
PSO J166.9308-12.6637,92801669306393783,302067712,36,166.93080881,-12.66374857,56709.50100694,0,1,1,0,0,-999.0,-999.0,23.076900482177734,0.2614229917526245,21.278600692749023,0.1801149994134903,-999.0,-999.0,-999.0,-999.0
PSO J166.9309-12.6665,92801669309180567,268959744,32,166.93091454,-12.66650611,56721.45758102,1,0,0,0,0,20.87529945373535,0.17748500406742096,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
